ModemTime,Longitude,Latitude
2022-05-09 09:05:33.000,"443,056,316","197,247,533"
2022-05-09 09:06:03.000,"443,043,066","197,304,166"
2022-05-09 09:06:33.000,"443,020,683","197,372,666"
2022-05-09 09:07:03.000,"443,001,933","197,429,883"
2022-05-09 09:07:11.000,"443,003,416","197,444"
2022-05-09 09:07:27.000,"443,003,916","197,479,466"
2022-05-09 09:07:54.000,"442,986,333","197,530,416"
2022-05-09 09:08:07.000,"44,299,305","197,552,566"
2022-05-09 09:08:15.000,"4,429,835","1,975,617"
2022-05-09 09:08:40.000,"442,951,966","197,586,366"
2022-05-09 09:09:10.000,"442,920,849","197,635,816"
2022-05-09 09:09:17.000,"4,429,196","197,646,766"
2022-05-09 09:09:47.000,"442,935,483","197,712,483"
2022-05-09 09:10:16.000,"4,429,282","19,778"
2022-05-09 09:10:27.000,"442,930,666","197,799,666"
2022-05-09 09:10:57.000,"442,909,833","197,860,266"
2022-05-09 09:11:28.000,"442,893,266","197,925,416"
2022-05-09 09:11:43.000,"442,874,483","197,940,483"
2022-05-09 09:11:56.000,"442,859,433","197,939,533"
2022-05-09 09:12:22.000,"442,839,149","197,974,016"
2022-05-09 09:12:31.000,"442,829","197,972,966"
2022-05-09 09:13:01.000,"442,827,566","198,040,383"
2022-05-09 09:13:25.000,"442,791,466","198,063,283"
2022-05-09 09:13:34.000,"442,779,799","198,064,949"
2022-05-09 09:14:04.000,"442,758,783","198,118,583"
2022-05-09 09:14:13.000,"4,427,624","198,128,683"
2022-05-09 09:14:35.000,"442,774,333","198,165,816"
2022-05-09 09:14:42.000,"44,276,715","198,175,833"
2022-05-09 09:14:55.000,"44,275,295","198,181,033"
2022-05-09 09:15:00.000,"4,427,566","198,187,066"
2022-05-09 09:15:30.000,"442,796,783","198,216,916"
2022-05-09 09:15:49.000,"442,808,883","19,824,675"
2022-05-09 09:16:19.000,"442,787,866","19,830,205"
2022-05-09 09:16:49.000,"44,278,255","198,373,633"
2022-05-09 09:17:05.000,"442,769,033","198,401,966"
2022-05-09 09:17:35.000,"442,731,316","198,406,833"
